state,incidentType,date,year,month
FL,Fire,2007-06-27,2007,6
FL,Fire,2007-06-27,2007,6
FL,Fire,2007-06-27,2007,6
HI,Fire,2007-06-28,2007,6
CA,Fire,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
TX,Storm,2007-06-29,2007,6
UT,Fire,2007-06-30,2007,6
UT,Fire,2007-06-30,2007,6
UT,Fire,2007-06-30,2007,6
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
KS,Storm,2007-07-02,2007,7
NY,Storm,2007-07-02,2007,7
NY,Storm,2007-07-02,2007,7
NY,Storm,2007-07-02,2007,7
NV,Fire,2007-07-06,2007,7
NV,Fire,2007-07-06,2007,7
UT,Fire,2007-07-07,2007,7
CA,Fire,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
OK,Storm,2007-07-07,2007,7
WA,Fire,2007-07-08,2007,7
SD,Fire,2007-07-08,2007,7
NV,Fire,2007-07-08,2007,7
CA,Fire,2007-07-08,2007,7
OR,Fire,2007-07-12,2007,7
WA,Fire,2007-07-16,2007,7
NV,Fire,2007-07-16,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
ND,Storm,2007-07-17,2007,7
SD,Fire,2007-07-21,2007,7
UT,Fire,2007-07-21,2007,7
NV,Fire,2007-07-23,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
NE,Storm,2007-07-24,2007,7
FM,Drought,2007-07-31,2007,7
VT,Storm,2007-08-03,2007,8
VT,Storm,2007-08-03,2007,8
VT,Storm,2007-08-03,2007,8
VT,Storm,2007-08-03,2007,8
VT,Storm,2007-08-03,2007,8
MT,Fire,2007-08-04,2007,8
ME,Storm,2007-08-08,2007,8
WY,Fire,2007-08-12,2007,8
HI,Fire,2007-08-14,2007,8
MT,Fire,2007-08-16,2007,8
HI,Fire,2007-08-17,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
TX,Hurricane,2007-08-18,2007,8
MT,Fire,2007-08-19,2007,8
MN,Other,2007-08-21,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
MN,Storm,2007-08-23,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
OK,Storm,2007-08-24,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
WI,Storm,2007-08-26,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
OH,Storm,2007-08-27,2007,8
ID,Fire,2007-08-28,2007,8
NE,Storm,2007-08-29,2007,8
NE,Storm,2007-08-29,2007,8
NE,Storm,2007-08-29,2007,8
NE,Storm,2007-08-29,2007,8
NE,Storm,2007-08-29,2007,8
NE,Storm,2007-08-29,2007,8
ID,Fire,2007-08-30,2007,8
ID,Fire,2007-08-30,2007,8
ID,Fire,2007-08-30,2007,8
IL,Storm,2007-08-30,2007,8
IL,Storm,2007-08-30,2007,8
NY,Storm,2007-08-31,2007,8
NY,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OK,Storm,2007-08-31,2007,8
OR,Fire,2007-09-03,2007,9
ND,Storm,2007-09-07,2007,9
ND,Storm,2007-09-07,2007,9
ND,Storm,2007-09-07,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
IA,Storm,2007-09-14,2007,9
CA,Fire,2007-09-15,2007,9
CA,Fire,2007-09-15,2007,9
MT,Fire,2007-09-16,2007,9
WA,Fire,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
MO,Storm,2007-09-21,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
IL,Storm,2007-09-25,2007,9
TX,Storm,2007-10-02,2007,10
TX,Storm,2007-10-02,2007,10
TX,Storm,2007-10-02,2007,10
TX,Storm,2007-10-02,2007,10
TX,Storm,2007-10-02,2007,10
TX,Storm,2007-10-02,2007,10
CA,Fire,2007-10-21,2007,10
CA,Fire,2007-10-21,2007,10
CA,Fire,2007-10-21,2007,10
CA,Fire,2007-10-21,2007,10
CA,Fire,2007-10-22,2007,10
CA,Fire,2007-10-22,2007,10
CA,Fire,2007-10-22,2007,10
CA,Fire,2007-10-22,2007,10
CA,Fire,2007-10-22,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-23,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
CA,Fire,2007-10-24,2007,10
HI,Fire,2007-10-28,2007,10
NM,Fire,2007-11-21,2007,11
IN,Storm,2007-11-30,2007,11
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
OR,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
WA,Storm,2007-12-08,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
OK,Ice,2007-12-10,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
KS,Storm,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
MO,Ice,2007-12-12,2007,12
OK,Ice,2007-12-18,2007,12
